timestamp,scenario_name,predicted_cpu,load_level,current_pods,raw_required_pods,delayable_jobs,workload_reduction_percent,carbon_saving_gco2,carbon_saving_percent,final_action,final_pods,sla_preserved
2026-05-04T03:05:41.081595Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:05:52.222061Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:06:03.369015Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:06:14.574990Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:06:25.723383Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:06:36.925886Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:06:48.106673Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:06:59.303828Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:07:10.508051Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:07:21.673757Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:07:32.822438Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:07:43.978574Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:07:55.155897Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:08:06.295414Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:08:17.414749Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:08:28.536248Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:08:39.638558Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:08:50.822422Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:09:01.947658Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:09:13.076882Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:09:24.215782Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:09:35.383990Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:09:46.546294Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:09:57.695248Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:10:08.803795Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:10:19.940065Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:10:31.065072Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:10:42.220958Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:10:53.355508Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:11:04.511414Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:11:15.648038Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:11:26.735808Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:11:37.880071Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:11:49.006783Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:12:00.174758Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:12:11.285295Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:12:22.436708Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:12:33.597039Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:12:44.704171Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:12:55.870958Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:13:07.024410Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:13:18.199256Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:13:29.337889Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:13:40.515824Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:13:51.677462Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:14:02.793080Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:14:13.987027Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:14:25.211922Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:14:36.337974Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:14:47.512054Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:14:58.633767Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:15:09.761037Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:15:20.927254Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:15:32.050242Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:15:43.181835Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:15:54.395261Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:16:05.502237Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:16:16.665419Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:16:27.800224Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:16:38.914736Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:16:50.046732Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:17:01.176894Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:17:12.317714Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:17:23.433223Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:17:34.604582Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:17:45.775211Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:17:56.933497Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:18:08.113377Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:18:19.290075Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:18:30.423197Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:18:41.628740Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:18:52.796698Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:19:03.950972Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:19:15.127964Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:19:26.372117Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:19:37.583227Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:19:48.795285Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:19:59.990300Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:20:11.144914Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:20:22.285930Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:20:33.401739Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:20:44.605647Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:20:55.787790Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:21:06.965977Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:21:18.141250Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:21:29.302501Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:21:40.476711Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:21:51.645886Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:22:02.849874Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:22:14.077480Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:22:25.263546Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:22:36.453967Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:22:47.617822Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:22:58.781759Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:23:09.957802Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:23:21.072500Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:23:32.284863Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:23:43.472800Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:23:54.631565Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:24:05.799857Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:24:16.989327Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:24:28.196906Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:24:39.394892Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:24:50.552103Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:25:01.746833Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:25:12.915336Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:25:24.112910Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:25:35.300657Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:25:46.490075Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:25:57.658036Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:26:08.852146Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:26:20.068352Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:26:31.257586Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:26:42.421412Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:26:53.583343Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:27:04.731837Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:27:15.903370Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:27:27.044555Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:27:38.172489Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:27:49.354766Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:28:00.548480Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:28:11.724247Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:28:22.860500Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:28:34.025352Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:28:45.207074Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:28:56.390904Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:29:07.517432Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:29:18.705145Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:29:29.876899Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:29:41.044100Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:29:52.238714Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:30:03.402945Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:30:14.606427Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:30:25.735950Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:30:36.928076Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:30:48.117418Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:30:59.280181Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:31:10.485921Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:31:21.708098Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:31:32.880198Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:31:44.040735Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:31:55.158685Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:32:06.399208Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:32:17.566747Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:32:28.731829Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:32:39.925705Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:32:51.111570Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:33:02.283189Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:33:13.383977Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:33:24.553534Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:33:35.698106Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:33:46.848414Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:33:58.027862Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:34:09.155079Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:34:20.290662Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:34:31.418376Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:34:42.539240Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:34:53.663239Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:35:04.808216Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:35:15.963087Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:35:27.133468Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:35:38.258701Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:35:49.402072Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:36:00.516410Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:36:11.666870Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:36:22.804972Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:36:33.970001Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:36:45.139944Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:36:56.269048Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:37:07.378974Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:37:18.502543Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:37:29.612080Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:37:40.726215Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:37:51.843968Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:38:02.973826Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:38:14.124243Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:38:25.262934Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:38:36.394062Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:38:47.541495Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:38:58.655838Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:39:09.827234Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:39:20.988408Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:39:32.133744Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:39:43.249659Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:39:54.377707Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:40:05.530005Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:40:16.651500Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:40:27.784257Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:40:38.996209Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:40:50.117951Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:41:01.247059Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:41:12.403570Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:41:23.519592Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:41:34.682031Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:41:45.844305Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:41:57.024726Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:42:08.176454Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:42:19.328808Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:42:30.478222Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:42:41.617705Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:42:52.764958Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:43:03.877741Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:43:14.988016Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:43:26.123236Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:43:37.273465Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:43:48.406614Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:43:59.604218Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:44:10.743614Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:44:21.928874Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:44:33.069163Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:44:44.216415Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:44:55.394691Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:45:06.545054Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:45:17.680367Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:45:28.817205Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
2026-05-04T03:45:39.960287Z,HIGH LOAD NO DELAY,90,HIGH,3,5,0,0.0,0.0,0.0,N/A,0,True
2026-05-04T03:45:51.100038Z,LOW RECOVERY,25,LOW,5,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:46:02.258485Z,LOW LOAD,20,LOW,3,1,3,0.5,0.0,0.0,N/A,0,True
2026-05-04T03:46:13.371523Z,NORMAL LOAD,55,NORMAL,3,3,1,0.1357142857142857,3.33,66.6,N/A,0,True
2026-05-04T03:46:24.521746Z,HIGH LOAD,85,HIGH,2,5,1,0.11176470588235293,0.0,0.0,N/A,0,True
